id,title,key
10229,回忆背景,焦距 性子 不羁 开来 旧事 放飞 水墨画 祖辈 直达 温柔
10230,那片小竹林,竹林 闻名 满眼 包裹 闻名于世 大片大片 地方 痴迷
10231,多家大型煤企下调煤炭产品价格,下调 价格 市场 电煤 显示 国家 煤炭 数据 集团 煤炭市场
10232,加快学习型党组织建设 筑牢企业党建根基,学习 工作 贯彻 思想 精神 增强 煤矿 建设 方式 深入
10233,能量守恒的发现之旅,停止 物理学家 礼物 永动机 人们 设想 发电机 齿轮 永不 制造
10234,顺义举办创新型产业集群和2025示范区重点项目推介会,产业 创新型 创新 发展 示范区 集群 经济 顺义 实施 主攻
10235,2017年我国GDP增速高于预期,增速 预期 收入 支配 显示 经济 数据 回升 公布 出现
10236,阿里巴巴营收再创新高,财年 收为 季度 自然 营收 再创新高 财报 结束 人民币 同步
10237,2018年的信托投资之道,金融 生活 实施 投资 普通 投资者 推行 金融市场 平凡 历史
10238,浅谈数字化扫描在冲压模具行业中的应用,数字化 模具 制造 成为 技术 提高 产品 国家 企业 已经
10239,推进乡村振兴战略落地,振兴 乡村 战略 工作 三农 实施 做好 提出 行动 核心
10240,人民币升值能否持续？,人民币 升值 能否 持续 显示 数据 国家 单月 基点 态势
10241,激兴趣于自然，融思维于活动,学生 数学 学习 活动 体验 激发 思维 培养 健康 和谐
10242,深刻把握为人民谋幸福 为民族谋复兴的时代课题,民族 复兴 初心 使命 共产党人 幸福 增强 实践 政治 不断前进
10243,立足徽山徽水徽文化 发展提升历史经典产业,历史 文化 发展 产业 经典 积淀 中华民族 具有 凝结 承载
10244,“图形与几何”试题精选,试题 图形 精选
10245,患上“睡梦剥夺症”的我们,月光 跳上 奔跑 天空 睡梦 常人 静看 陌生人 碰到 患上
10246,多部门连发两项政策助推“双创”,助推 双创 连续 措施 部委 问题 得到 激励 转化 知识产权
10247,柳州高新区荣膺国家知识产权示范园区,国家 知识产权 示范园区 授予 批次 荣誉称号 全国 下文
10248,哈罗单车10亿美元融资将落地 蚂蚁金服和复星参投,融资 蚂蚁 复星 金服 智能 单车 立体化 新一轮 构建 股东
10249,济宁高新区：打造社会民生示范区,打造 生活 示范区 居民 民生 目标 发展 幸福 新高 社会
10250,关于《国家高新区创新能力评价报告2017》部分观点解读,国家 中心 报告 评价 科技部 调查 创新能力 高技术 创新 火炬
10251,自主创新 重点跨越 支撑发展 引领未来,安钢 重点 跨越 棒材 国际贸易 运输 烧结 炼焦 冶炼 装备
10252,江苏农家书屋列入为民办实事项目,书屋 农家 列入 项目 为民 办实事 出版物 乡村 发挥 振兴
10253,关于推动新闻出版业数字化转型升级进入深化阶段的总体思路,阶段 数字 属性 转型 数字化 升级 出版业 已经 资源 新闻
10254,中国绘画中的饮食片段,绘画 主题 饮食 记录 衣食住行 社会 生活 方方面面 部分 古籍
10255,住房城乡建设部标准定额司公布2018年六项重点工作,标准 工程建设 定额 公布 住房 城乡 工作 体制改革 要求 时代
10256,雪妆：泰州梅园,游人 幽静 门匾 眼前一亮 传播 休闲 审美 娱乐 题写 亲笔
10257,“肓约”能让你脱单吗——爱情三元理论视角下《盲约》中的现代都市职业女性婚恋观透析,盲约 相亲 结婚 恋爱 栏目 大龄 问题 爱情 人生 中国式
10258,代孕的孩子有问题，机构：退回来，再做一个,孩子 代孕 机构 退货 确诊 脑积水 问题 过生 脑萎缩 患有
10259,专家支招：这样平安过冬,心血管病 患者 黏稠 心梗 血液 病人 血管 变化 发生 平安
10260,家用冷光美牙仪，小心美牙不成反伤牙,牙齿 界新 科技 十足 反伤 美容 干元 医院 神器 极具
10261,实锤,实锤 结论 作出 词汇 网络 指有 证据 网友 糊弄 该词
10262,让动机成为孩子学习的加油站,孩子 选择 想着 逃避 学习 具有 事情 回来 成为 动机
10263,俄罗斯留学申请条件,预科 语言 要求 成绩 学历 无需 范围 招生 结束 学习
10264,欧盟与非洲国家严打非法捕鱼,国家 捕鱼 舰队 代表 采取 组织 水域 一致 决定 咨询
10265,电亮非洲——乌干达：能源过剩下的短缺,农村 运动 过剩 能源 短缺 剩下 电气化 达到 电力 进行
10266,大陆集团业绩超过2017年度目标,目标 年度 增长 超过 集团 业绩 大陆 实现 调整 盈利性
10267,“禁废令”后，原生塑料会否迎来新商机？,进口 塑料 废塑料 迎来 原生 商机 废塑 再生 进口量 为主
10268,我首个等离子体危废处理项目验收,处理 验收 垃圾 项目 等离子体 危废 进入 阶段 生活 医疗
10269,国家启动新材料示范平台建设,材料 国家 应用 平台 生产 示范 建设 联合 企业 领域
10270,海宁市档案局开展数字档案馆系统数据恢复应急演练,数据 应急 演练 系统 进行 备份 档案馆 能力 数据恢复 数字
10271,我国将探索农村宅基地“三权分置”,宅基地 探索 资格 三权 分置 集体所有 国土资源 全国 会议 农村
10272,打造“华北杏花村”,堡村 在我看来 生活 村主任 支部书记 走上 任职
10273,中国最早的华资保险公司——上海义和公司保险行,损失 规避 自然灾害 经受 一直 核心 救灾 逐步 最早 意外事故
10274,省部声音,建设 突破 依法行政 加强 注重 管理 夯实 环境 领域 重点
10275,整治扶贫领域腐败问题20条建议,工作 攻坚 扶贫 脱贫 会议 领域 中央 整治 项目 认可
10276,古人过年吃什么？,年货 古人 脚步 杀鸡 临近 一定 置办 传统节日 必不可少 准备
10277,有巢氏,枫树 最高 枝条 鸟儿 橱槎 尖端 原本 金黄色 腹部 筑巢
10278,国学漫画,漫画 世家 史记 有司 不求 行摄 羔豚 行者 相事 国政
10279,网聚正能量 踏上新征程—第二届公安网络正能量精品征集评选活动揭晓暨全国公安新媒体矩阵启动,能量 精品 揭晓 媒体 征集 网络 矩阵 启动 评选活动 公安
10280,扎实践行新时代党的建设总要求,伟大 领导 毫不动摇 特色 时代 党的建设 最大 沉思 推进 坚持
10281,新动能 新生态 新活力——我省金融助力新旧动能转换、服务实体经济发展,实体 经济 金融 动能 转换 服务 聆听 金融体制 助力 成果
10282,《中华人民共和国政府和格鲁吉亚政府自由贸易协定》原产地政策详解,经济 协定 独立 市场 出口 翻开 自贸区 新的一页 战略 发展
10283,重升贸易王座的可能性,繁盛 经济 重升 可能性 增长 两位数 上升期 处于 外贸 全球
10284,宁波：汽车出口量快速增加,汽车 出口 快速 增加 出口量 增长 均价
10285,重庆海关：促进跨境电商产业健康、规范发展,跨境 综合 试验区 电子商务 大力 产业 推进 发展 建设 取得
10286,2017年1～12月中国50种主要进出口商品,进出口 商品
10287,宪法应当具有与时俱进的品格,宪法 原则 重大 顺应 社会各界 提出 观点 有效 胸怀 修宪
10288,四川攀枝花：齐参与重实效绣出脱贫攻坚美丽画卷,群众 脱贫 攻坚 指数 联系 帮扶 领导 充分发挥 换取 踏石
10289,民航局认定首批民航重点实验室和工程技术研究中心,重点 实验室 研究 中心 技术 工程技术 民航机场 认定 应用 运行
10290,中国民航局举行1月新闻发布会,运行 规定 新闻 发布会 运输 介绍 中心 监控 办公室 管理
10291,中国航空运输系列指数,
10292,地方推进“双重预防”体系建设探讨,预防 双重 体系 生产 建设 风险 管控 重要 企业 分布
10293,绍兴供电公司“一会一图”强化作业安全,风险 工作 强化 对此 管控 监督 理清 公司 供电 电网
10294,石油石化企业应急响应难点应对,事故 企业 生产 应急 响应 后果 发生 处理 爆炸 职业
10295,春运变化：追求更有温度更有获得感,春运 已经 是否 回到 社会 标准 好坏 转化 追求 主耍
10296,驾培业的沧桑巨变,培训 学员 惨烈 驾驶 培业 竞争 机动车 经营 道路交通 平衡
10297,郑州调整28条夜班公交线路保障市民出行,夜班 公交线路 公交 市民 公交线 调整 运营 更好 广泛 原有
10298,探路共享服务,公司 照搬 服务 不可 传统 找到 共享 石油 成功经验 适合
10299,旷野里传来“咯吱”声,采油 产量 起步 保证 采油工 管理区 油田 分公司 好头
10300,利比亚国油宣布重启As—Sarah油田,公司 油田 重启 宣布 市政当局 表示 关停 已经 了解 决定
10301,“三毛儿”创新记,油田 采油 创新 领头雁 盆地 近视眼镜 身影 单薄 管理 被誉为
10302,汽车产业正在形成一场大变革,能源 发展 创新 形成 角度 共同 回顾 协同 取得 动能
10303,气贯广西,天然气 合作 公司 销量 终端 单点 客户 开发 服务 零售
10304,欧洲该如何应对中国经济崛起,开放 关系 经济 需要 崛起 商品 承认 应该 重新 缺乏
10305,广铁集团持续深化货运供给侧改革推动提质增效,运输 协议 客户 供给 数量 货运 集团 适应 运量 管内
10306,贵州高速公路服务品质升级,全国 高速 成果 创建 服务区 通气会 举行 新闻 高速公路 服务
10307,击鼓迎春,
10308,一村一特色 一村一文化,文化 跳出 看到 一村 生活 舞蹈 红色 节拍 气息 歌唱
10309,写春联,春联 俗话说 看出 一直
10310,编委会人员简介,公路 交通 专业 学历 兼任 桥梁工程 简介 理事会 人员 常务理事
10311,票选“最调皮学生”是“标签式歧视”,学生 阶段 教育 宗旨 标签 难以 打闹 行为 发育 票选
10312,有效习作教学略论,学生 教学 习作 发展 能力 小学 语文 教师 语言 取得
10313,教学情境在历史教学中的作用及创设方法,教学 情境 发展 教师 成为 实施 课堂 素质教育 融合 设置
10314,小学数学课堂教学评价的策略,数学 课堂教学 教学 进行 评价 教师 小学 情况 语言 学生
10315,摭谈初中语文课堂的预设与生成,预设 课堂 目标 生成 预测 方便 方向 发展 叙述 不可
10316,“哲学与人生”案例教学法的应用,教学方法 案例 教师 学情 教学 课堂教学 教学法 引导 不断改进 运用
10317,落在父亲头顶的雪,父亲 遗传 黑发 母亲 跟着 祖父 念完 劳作 少白头 家族
10318,“三教九流”指哪“三教”？哪“九流”？,职业 词语 社会 使用 三教九流 真正 含义 深究 贬义 频率
10319,全国地方债2017年发行规模4.36万亿成第一大债品,债券 地方 政府 规模 发行 置换 全国 显示 最大 存量
10320,民俗里的欢颜和乡情,丰富 欢颜 领略到 镌刻 感受 真切 力量 时代 鲜活 时间
10321,浦东：高质量发展样本,发展 总量 经济 显示 数据 公布 迈进 新台阶 全市 高质量
10322,荐书,诗人 新诗 创作 解读 事业 生活 诗歌 名篇 大量 诗歌史
10323,抢占人民币石油期货市场先机,先机 人民币 充分利用 期货市场 业务 带来 原油期货 石油 机会 抢占
10324,对两笔到单共用一套正本提单的思考,信用证 单据 正本 提单 原则上 共用 是否 需要 判断 思考
10325,鲍威尔拟担任美联储主席,担任 主席 赞成 预计 反对 提名 届满 任期 参议院 批准
10326,马云：贸易不是武器而是解决方案,贸易 改变 传统 模式 已经 容易 武器 表示 集团 带给
10327,实力派紫砂艺术大师周寅健,先生 紫砂 大胆 广泛 散发 烧结 密致 淳朴 迷人 悦心
10328,米洛什·泽曼总统连任,投票 总统 连任 总理 对手 民众 底层 农村 政府 众议院
10329,你有故事，我有画,漫画 主角 天赋 领域 开启 看到 转向 灵感 现实 积累
10330,云暮谣,最大 最好 饭店 地界 三爷 头子 军阀 最贵 宅子 茶楼
10331,如何理解坚持纪律面前一律平等？,纪律 一律平等 坚持 执行 特殊 党的纪律 准则 理解 组织 维护
10332,真正的民意,保准 撤掉 真正 官职 民意 准备 时间 听到
10333,猫咪的血型指导书,猫咪 输血 造成 血型 贫血 需要 信息 身体 失血 疾病
10334,呱儿子喜欢在外边浪？ 戳一只在家陪你就好啦,绿色 儿子 回来 火得 黑色 截针 紧实 比较 戳成 看着
10335,新材料作文“化用经典”导写,饮料 铁轨 材料 文体 儿子 拍摄 套作 含意 自拟 标题
10336,抓住试题特点，巧解任务阅读,任务 阅读 特点 试题 解题 精心 抓住 课外 学生 灵活
10337,送杜少府之任蜀州,好像 少男少女 别离 泪水 沾湿 地任 远离 离别 知心 风烟
10338,相见欢,锁住 院秋 滋味 只能 梧桐树 理平 诗意 想要 相见 不断
10339,折杨柳,春风 酒曲 细嫩 歌曲名 乐府 颜色 柳叶 烦君折 相惜
10340,佛国山水：造像深处,壁画 展出 古围 展览 文物 共计 造像
10341,假作真时 书画造假产业链透视——假画的“洗白通道”,造假 鉴定书 知名 产业链 行业 假画 书画 通道 赚取 背书
